date,futures_1.0x,futures_1.25x,futures_1.5x,futures_1.75x,futures_2.0x,futures_2.5x,futures_3.0x
2021-02-22,13890101.03276105,14602999.885285208,14918522.002928713,15583941.682298725,16266175.474280303,16856127.56391223,18105238.27773197
2021-02-23,13858966.652170902,14563782.682022482,14824601.378012216,15472406.17702768,16136466.580782546,16559103.980311034,17734258.693684556
2021-02-24,13965387.531707702,14702134.783380719,14958029.801112747,15633500.33949801,16326921.3465745,16789846.03271211,18027514.28626526
2021-02-25,14087945.231582692,14860668.518528368,15093219.552663654,15796290.896865979,16518759.662616739,16831801.700956717,18081480.661009695
2021-02-26,13831059.348601567,14530445.460173652,14710584.812024986,15338479.681463521,15982394.492037347,16208489.037493413,17300805.503959015
2021-03-01,14052809.003389942,14813828.476982737,15100614.153920585,15803933.298568718,16526352.696347386,16759459.6946804,17986755.688087113
2021-03-02,14276448.445407592,15100924.137321753,15449775.772110036,16222135.877007132,17016806.94830431,16988754.24896001,18271589.526661128
2021-03-03,14469999.355644057,15351299.02666545,15638563.298749493,16449299.233238736,17162741.659957655,17209328.478945825,18549395.963269025
2021-03-04,14479680.402581353,15363543.94957934,15612110.078347519,16417231.117985774,17099020.893887985,17099065.089031853,18409286.749696612
2021-03-05,14294457.745319903,15123724.845947934,15343237.03067495,16093375.012920085,16863454.67757132,16573871.878233768,17745767.144429743
2021-03-08,14390571.589878235,15246803.376149867,15423147.236226125,16187936.662663002,17006017.17887802,16339946.854458824,17445992.081044905
2021-03-09,14397016.505475217,15255945.391730119,15447896.065619309,16218368.248260856,17025101.699463703,16540131.637027247,17700743.161727965
2021-03-10,14435649.311700996,15305693.600846197,15516918.205137305,16301499.324778087,17063536.99184622,16709053.329291414,17914110.34049028
2021-03-12,14375455.725070104,15228104.335001092,15539829.461044345,16330210.337290175,17111904.323824145,16749225.785276186,17968198.77204876
2021-03-15,14296860.940641185,15128873.402583502,15607361.115239108,16416108.241854485,17210085.834997974,16885047.688515913,18153368.737552457
2021-03-16,14238649.96706806,15054032.579226969,15490892.943606023,16276216.526839532,17022749.38883704,17040966.99920679,18351378.555557135
2021-03-17,13941552.935045999,14669419.076215314,15018840.018900437,15707099.059894094,16430350.573676424,16509569.496979114,17676517.963288415
2021-03-18,13769047.416085172,14448748.335137231,14825271.671871241,15477445.950141896,16241438.997925324,16057272.552955378,17114853.740340978
2021-03-19,13955179.492452342,14685852.379901245,15144419.29189124,15857487.165033462,16682867.703822136,16588416.597819183,17775184.158151243
2021-03-22,14022030.483912064,14770670.936638894,15306923.42580138,16051651.393112607,16879133.309700385,16951509.560544956,18230591.867750876
2021-03-23,14081716.708517263,14845709.382751253,15333654.578677993,16080617.854533428,16881377.392263442,17205084.292180777,18541900.83193017
2021-03-24,13923144.47554404,14640703.376871625,15028919.203545464,15713496.439728394,16444766.65261123,16722003.932385463,17930057.823449694
2021-03-25,13747829.644999601,14413665.995168146,14682475.832519487,15295455.776450984,16033838.031750353,16198223.787032098,17265190.269421794
2021-03-26,13984623.831459608,14719383.77268263,15068037.33226877,15759099.343504928,16623067.794905126,16700041.028638117,17899232.101611365
2021-03-30,14228985.954742432,15033606.874405168,15382020.158606512,16134275.717907893,16948062.427885048,17379367.017475754,18749308.799062237
2021-03-31,14236495.200308777,15040160.99005613,15464787.138513321,16231126.791031122,17090544.122319397,17659329.243573025,19096125.210132066
2021-04-01,14430769.827447487,15291292.942534447,15626610.831657792,16426462.624595987,17329068.291526753,17684215.14673557,19129667.276582867
2021-04-05,14464558.389162727,15334709.337926224,15700046.962194884,16514532.419028979,17267040.0787383,17867328.276261747,19360015.127424207
2021-04-06,14833553.539390562,15808235.483585117,16030548.456769682,16908159.30322001,17783550.016582403,18459549.690664727,20098002.14371762
2021-04-07,14855955.113628667,15838103.516790997,16058812.24885288,16943562.839774486,17759597.085318483,18498666.37208645,20150348.90580245
2021-04-08,14983809.860732764,16002073.059752736,16275827.46052656,17203453.34042225,18035809.139272403,18972471.436500214,20746100.113515206
2021-04-09,15107032.144112628,16160458.759542316,16505197.231343409,17479045.88971821,18303359.124385837,19319194.665745452,21183010.944913134
2021-04-12,14962124.671878494,15969034.6244395,16189322.12103095,17092876.336582243,17762222.598077737,18916571.60040795,20657815.2006241
2021-04-13,14647752.206410464,15565417.606317585,15742722.331939917,16559002.3516103,17344789.388746284,17987405.57444136,19493602.290478483
2021-04-15,14730150.241099061,15671671.794568006,15876799.217572086,16719523.816441486,17394312.34097268,18158440.297326755,19706379.821172487
2021-04-16,14953586.929617422,15962856.584707694,16152001.685090408,17053408.816232227,17480045.423909776,18684641.52793472,20376865.71511986
2021-04-19,14989154.753722917,16008989.328288632,16096775.788131561,16986897.120384283,17342276.941868257,18577074.096884154,20240577.966514233
2021-04-20,14923977.412617285,15925088.186649239,16016769.813608289,16891184.378028024,17264022.01159456,18351732.09140355,19957948.244356472
2021-04-22,14914906.6943657,15916358.476021215,15994347.229852442,16867379.971770413,17105086.722066056,18330957.330475084,19939218.95688737
2021-04-23,14929618.080198403,15933150.301169787,15967953.90963794,16832949.540990703,17153034.199257094,18211146.929725695,19781049.49655779
2021-04-26,14940995.413432997,15948119.44266909,15994605.591419656,16865739.006391887,17137908.99338799,18179302.61551023,19742594.162397545
2021-04-27,15131899.409494765,16192049.434426337,16216440.098038042,17129291.025289264,17497776.22539556,18573508.702099483,20230647.92774917
2021-04-28,15183192.45843516,16259910.227914069,16333290.549910739,17271895.973254934,17605804.662891056,18824134.853288796,20553156.521922164
2021-04-29,15198363.158550043,16278157.972280104,16364045.536502218,17307389.457706116,17607666.955646217,19050462.353944145,20834930.692719817
2021-04-30,15239298.688596558,16325599.744805189,16417549.9014977,17365180.318399273,17583353.34428694,19172802.432053708,20970262.39058157
2021-05-03,15271589.131847452,16366345.029592417,16422113.282459006,17369638.5857606,17677740.04006278,19161137.609489154,20953176.361876853
2021-05-04,15077029.530224465,16116679.60164494,16046442.747038431,16920490.543356676,17135276.863148212,18528498.642395582,20161494.15108103
2021-05-05,15176131.590373162,16244188.898738204,16128372.42167805,17018241.77357998,17215839.944366112,18705320.428409386,20382053.27583451
2021-05-06,15314338.657941304,16423835.680891685,16314434.387593444,17243233.248765495,17337358.06961195,18963109.285262216,20709784.343918987
2021-05-07,15058771.53344682,16095135.561136141,16199177.507813323,17106206.880631715,17138723.277128495,18831849.649947487,20548034.440958723
2021-05-10,15211966.06033273,16290616.786920313,16419927.889554288,17368528.650329486,17368624.4424175,19219845.39023162,21028365.69620623
2021-05-11,15090995.88202466,16135207.376378251,16229831.090964723,17141329.727259167,17241842.150990877,18917492.094193783,20651508.01197764
2021-05-12,14994964.221185703,16010342.08053148,16125457.540877901,17015413.618996777,17110374.18104936,18708641.688157108,20387367.905486733
2021-05-14,14894757.888061507,15880885.126513783,15897355.166226627,16740645.813904446,16827226.68746676,18295711.99424088,19865541.227849066
2021-05-17,15020175.743325438,16042921.906053375,16036556.630004836,16907773.054158147,17119178.452469565,18613214.523613498,20266075.623352315
2021-05-18,15117212.178321797,16169904.917945828,16223665.063808536,17135278.204662446,17454959.7574685,18968750.926032305,20721944.995676346
2021-05-19,15109341.482408496,16159050.807084784,16377439.170503862,17321079.02558452,17654219.49337586,19303474.202298164,21147083.469834354
2021-05-20,15127132.692482319,16180775.13497014,16439262.224482521,17394659.361532822,17761876.79461302,19308524.949862737,21151591.81597113
2021-05-21,15207348.65443151,16284706.939346235,16612886.028438434,17603952.696869697,17831031.067648537,19688584.398130227,21632779.503830895
2021-05-24,15151612.577372147,16212639.26599184,16451301.80976927,17408605.62474968,17540587.438874777,19432536.898061827,21306091.819976
2021-05-25,15137356.74270202,16193732.849820377,16339800.048858048,17273511.758712225,17293552.281318665,19271999.582470194,21100738.25290355
2021-05-26,15182560.992313934,16252774.533926051,16457509.062237334,17416456.803050503,17389184.844267104,19427582.287354734,21300482.481131967
2021-05-27,15239815.29272196,16328578.067232374,16547322.22815061,17527069.95542314,17487378.33047819,19632166.75982831,21565700.223944783
2021-05-28,15308170.84346385,16415479.637593951,16634344.724505315,17629838.678666376,17618628.293867745,19807728.738698788,21782515.607771464
2021-05-31,15534682.472199533,16705304.448154263,17069196.099171303,18150114.994837128,18266259.050929897,20484370.03241904,22630035.192553535
2021-06-01,15614059.68602342,16807315.679400083,17170450.227205686,18271419.31297925,18373907.577528935,20440842.431359768,22573395.92219638
2021-06-02,15642246.82385645,16843478.616649322,17227310.799487494,18339698.480495915,18508171.599876463,20483816.769864738,22627795.396110427
2021-06-03,15658574.489185128,16863724.50229942,17454712.5384986,18614330.46507709,18948245.155799832,20974968.745243356,23251920.070841216
2021-06-04,15702492.279008105,16919316.534501065,17475889.211150426,18638390.854949668,18906867.37269458,20919887.419043526,23178366.52453113
2021-06-07,15954666.491964167,17245938.253137454,17823845.519023463,19058060.278987706,19325859.665335745,21187913.446558468,23520661.679439154
2021-06-08,16086814.868978493,17415874.56893491,17886970.42055707,19133443.16786418,19356840.92994,21302988.288679264,23664788.82165041
2021-06-09,16073756.02922974,17397257.329745818,17832826.443368405,19065933.310304485,19288778.302596275,21165939.267825462,23485281.57832969
2021-06-10,16402545.940797903,17818911.48974852,18394166.420577783,19738104.62757978,19984454.87690634,22055977.11097639,24600998.546455793
2021-06-11,16465070.869521867,17900480.21575524,18459994.261216275,19818097.895884164,20057551.54944835,22054537.076427728,24602113.70020768
2021-06-14,16569293.916965898,18033898.034472972,18674277.496872876,20074521.222463682,20306556.388600096,22210575.417381622,24794982.763548538
2021-06-15,16548662.816556437,18009062.71561355,18553055.307926536,19931117.658709638,20165387.54205534,22050508.621530473,24600352.00495016
2021-06-16,16498181.140562022,17943767.159936056,18432478.217316836,19785808.818557892,19980171.697182257,21943447.95114652,24465033.565418348
2021-06-17,16482944.6794128,17923848.399764568,18375519.330852732,19716886.62292327,19852234.091726556,21915498.923144743,24428725.021833338
2021-06-18,16353435.575196123,17758652.758706916,18142585.683882892,19438925.305356402,19595395.066519286,21584494.844428737,24017967.90054142
2021-06-21,16326883.78149994,17722706.991944972,18185703.021648277,19488908.37134277,19670284.892125394,21585764.201570142,24017444.836342223
2021-06-22,16447143.950672448,17877481.425685048,18314606.790740382,19642926.34242826,19788188.803990964,21813192.176048785,24307559.498221375
2021-06-23,16410012.154002726,17829476.679554828,18298583.01017446,19623564.119482256,19894080.790950947,21771521.560609985,24240430.330966674
2021-06-24,16483583.192557042,17926178.092200577,18325890.47809388,19656412.85428186,19838354.33083999,21852683.415404417,24269502.949715033
2021-06-25,16509418.653928434,17959743.27990138,18309472.522816073,19636685.697901554,19852982.87101945,21800781.69700291,24191729.66584002
2021-06-28,16586253.88893538,18057279.309243876,18391872.901044317,19733202.708209157,19941791.749116946,21958744.216543227,24355105.336417314
2021-06-29,16579731.46345711,18046290.861738235,18424977.78595896,19770637.806612913,19978433.162084267,21994813.308767356,24430929.0022466
2021-06-30,16729170.213633088,18237419.219858624,18643651.611399136,20032118.584044788,20264507.69968734,22388426.972536355,24930061.14955622
2021-07-01,16788950.286616564,18312863.399749327,18723071.633511394,20125748.276475366,20452090.049467083,22382165.857566904,24913720.915463835
2021-07-02,16969426.612663332,18543274.69087592,18973033.93432931,20422998.96642324,20793231.72964051,22806377.19071725,25414633.805630006
2021-07-05,17062934.906610448,18661982.428999014,19130714.753103707,20610741.314610675,21149384.73454368,22907389.357077997,25579452.035385977
2021-07-06,17246520.11784254,18906366.129068583,19244806.282240123,20748716.181374703,21339977.84826735,23454029.510896906,25861306.90053881
2021-07-07,17278416.81574829,18947626.158397548,19281288.691183604,20791721.154492103,21393357.47520701,23576524.526108745,25954162.487266906
2021-07-08,17200515.69463849,18847434.087382957,19222886.73355244,20722874.125148125,21346180.742373332,23510300.776618704,25887750.2102499
2021-07-09,17261415.123385333,18923595.09482407,19279172.714798402,20786214.61891076,21441345.696276046,23733752.659412876,26080278.839682497
2021-07-12,17404508.641692635,19114499.352539167,19460163.727673993,21004682.043668624,21761024.77787038,24295286.09333653,26392533.756918445
2021-07-13,17374698.03214374,19075041.37742029,19445873.580694605,20987367.612125523,21716522.388319436,24199238.844068877,26316810.743928485
2021-07-14,17567587.99861974,19327114.28527951,19713296.94161912,21312067.87493795,21772293.85456611,24477979.464395687,26681594.349607334
2021-07-15,17620125.754739683,19397261.280828353,19867873.89140468,21501711.088733837,21940493.551713526,24828064.72082386,27133877.141254447
2021-07-16,17639018.082919806,19415070.734948114,19868445.11506443,21496534.1937774,22035189.32393422,24818043.91090019,27253142.675584882
2021-07-19,17717970.54341975,19514981.996572815,19946033.957923293,21586601.281665936,22208343.87724282,24890828.4879762,27270789.008564763
2021-07-20,17547647.064725228,19293607.26229962,19653089.47369361,21233436.138005115,21882689.076671965,24321633.66389492,26614518.267878752
2021-07-22,17622276.56477229,19389561.73539678,19665719.716858085,21248008.698228065,21923378.55998632,24414498.436673865,26765979.577664047
2021-07-23,17741308.413602132,19542040.799703836,19997118.370858595,21649026.1366134,22252923.46492061,24822384.622130536,27456097.32962888
2021-07-26,17795483.738910638,19609047.2683153,20104646.903614286,21773160.868249524,22523673.680548944,25185329.546911187,27814350.428329624
2021-07-27,17652310.311404362,19424549.878303092,20053295.007244255,21716016.77170845,22444112.411228027,24965054.203988064,27748688.848506883
2021-07-28,17809853.13490002,19624759.612740703,20240941.774446815,21937313.714708097,22689883.670342572,24939792.414881893,27691165.432331257
2021-07-29,17980126.476496525,19850669.515944734,20247859.7722514,21946244.477401294,22781597.027274523,25222571.261932347,27713807.419920813
2021-07-30,18211608.06137573,20151027.58125838,20101151.647481505,21767069.137813367,22577872.600379683,25020292.66064665,27256695.498380378
2021-08-02,18523928.81509792,20552985.830136508,20705751.79256271,22495531.24529929,23432879.204868175,25939596.09890399,28444784.592107825
2021-08-03,18829776.3181741,20947009.213289548,21063145.504363865,22921741.795710616,24022109.696249314,26489998.920796935,29057056.67606642
2021-08-04,18783108.26123093,20891526.086036082,20912599.449318424,22742505.672297716,23842195.89397341,26429935.01672989,28786368.30137664
2021-08-05,18892883.57619234,21035125.424140766,21033398.871915795,22888747.59526865,23925656.49375976,26710662.954761103,29112354.824620236
2021-08-06,18869316.150879025,21004358.926023055,21020122.33382204,22872427.06159686,23983388.29297109,26748142.324152887,29173491.419714943
2021-08-09,18859687.047507726,20998172.801925644,20848170.52120044,22666271.714796834,23759630.79666864,26769876.974100813,28840463.880320735
2021-08-10,18701968.037937872,20787471.8357851,20793746.251370564,22599713.940654844,23585427.222091272,26661131.725230396,29097748.997057438
2021-08-11,18443052.493492473,20449082.221787564,20519879.01521483,22271230.777406845,23262515.280923493,25989296.717059545,28555316.00315338
2021-08-12,18433526.771340147,20433595.61256399,20565279.95535937,22326398.748370096,23275240.835249476,25987972.48158686,28793263.98795701
2021-08-13,18690353.752500266,20764810.817408368,20967346.789059646,22809973.355309203,23799699.954030234,26422575.890637077,29378938.247285485
2021-08-16,18561590.199764382,20599877.085227992,20803263.754496403,22614210.362920098,23529598.118180312,26377960.3630888,29316179.98868935
2021-08-17,18901305.551339228,21042270.541868728,21120925.891289428,22997343.736221656,23809026.729602553,26997002.460817836,29916691.339332826
2021-08-18,18962928.684389573,21119282.92193,21265598.678810924,23169205.248825222,24084943.153598092,27172994.274393495,30209059.57922051
2021-08-20,18702710.833310835,20783476.671965297,20835198.715614483,22653426.560469367,23562410.569775492,26353216.020224538,29300404.147102293
2021-08-23,18685923.196505234,20758052.337953188,20873985.11355687,22699499.394941118,23618994.655900314,26257879.330160763,29380741.933580454
2021-08-24,18790282.91696692,20894804.96216417,21056343.92302665,22920445.05847174,23864024.941338822,26568678.975449037,29728816.546842806
2021-08-25,18807619.806644987,20921440.076288827,21003936.383799296,22857372.93538798,23606439.508187953,26723664.40762938,29649305.461315997
2021-08-26,18835731.99274627,20957136.92289087,20961778.1061268,22806220.673930727,23602340.297780983,26671278.744528517,29611070.422899067
2021-08-27,18983286.99382005,21144911.688079722,21092721.752265304,22962112.804255366,23800316.19424983,26860831.571495973,29918375.42218497
2021-08-30,19414205.970762484,21695893.652953513,21684007.972504765,23665790.05046558,24742572.206218954,27777234.40478699,31006462.93697672
2021-08-31,19765916.858765557,22153482.17978449,21933928.574097022,23964587.713217743,25029962.111020587,28502230.35298077,31613808.55925528
2021-09-01,19829880.21745843,22239369.15489378,22330081.31820987,24442101.81773166,25831381.949303795,29630391.76722446,32749655.455448058
2021-09-02,19920626.504710805,22361577.177347228,22201055.262942612,24288879.5943978,25730770.5808608,29575618.654324748,32511951.2614739
2021-09-03,19983564.588440035,22443040.851096645,22207952.754170857,24296037.32232575,25832008.260450296,29679974.100175966,32556218.5613602
2021-09-06,20075670.973811917,22567253.278028544,22584355.54725167,24754486.20628722,26124770.553061225,30497274.62378311,33462038.017801538
2021-09-07,20007475.88334378,22477199.256843172,22418715.70452833,24552554.921653897,26029079.817875467,30115672.73731945,33007859.822921358
2021-09-08,19875174.808662765,22306076.65387199,22198267.60209819,24289964.413029574,25780945.446116664,29631296.770341553,32570358.86043898
